17838,Reemplazo recomendado,AXIS T8134 60 W Midspan,12829
17838,Velocidad de transferencia,10/100/1000 Mbps,12830
17838,Conectores,RJ45 blindado, EIA 568A y 568B,12831
17838,Cables de red,Categoria 5 blindados (O superior),12832
17838,PoE,60W,12833
17838,Montaje,En pared o poste,12834
17838,Temperatura funcional,-40 °C to 50 °C,12835
17838,Peso,1 kg,12836
17837,Velocidad de datos,10/100/1000 Mbps,12837
17837,PoE,60 W,12838
17837,Conectores,RJ45 blindado, EIA 568A y 568B,12839
17837,Temperatura funcional,-40 °C to 50 °C,12840
17837,Peso,1 kg,12841
17837,Montaje,En pared o poste,12842
17836,Conectores,RJ45 blindado, EIA 568A y 568B,12843
17836,Cables de red,Ethernet blindados de categoría 5 (o superior),12844
17836,Velocidad de datos,10/100/1000 Mbps,12845
17836,Temperatura funcional,0 °C to 40 °C,12846
17836,Peso,4.08 kg,12847
17836,Montaje,Preparado para instalación en rack de 19, 1U,12848
17804,Número de parte,5504-621,12850
17803,Número de parte,5504-641,12851
17769,Tipo,Montaje,12852
17769,Compatibilidad,CAMARAS M3006/7, M3024-LVE/3025-VE/3026-VE,12853
17769,Para exteriores,No,12854
17810,Entorno,Interiores,12855
17810,Peso,285g,12856
17810,Temperatura funcional,0 °C to 40 °C,12857
17810,Temperatura de almacen,-40 °C to 65 °C,12858
17810,Potencia de entrada,Máx. 70 W,12859
17810,Potencia de salida,Máx. 54 W,12860
17810,Conectores,RJ45 10BASE-T/100BASE-TX/1000BASE-T PoE,12861
17762,Sensor de imágen,CMOS RGB de barrido progresivo de 1/2,8,12862
17762,Lente,Varifocal, enfoque y zoom remotos, control de iris de tipo P,corrección de infrarrojos, resolución megapíxel,12863
17762,De día y de noche,Filtro de infrarrojos extraíble automáticamente,12864
17762,Velocidad de obturación,Desde 1/14 2850 hasta 2 segundos,12865
17762,Ajusto del ángulo de cámara,Horizontal: 360°Vertical: de -5° a 90° (0° = Paralelo a montura/parte inferiorde la cámara)Rotación: ±95°,12866
17762,Retransmisión de audio,Bidireccional,12867
17762,Entrada/Salida de audio,Entrada de micrófono equilibrado/no equilibrado o de líneaexterna, salida de línea,12868
17762,Memoria,512 MB de RAM, 128 MB de Flash,12869
17762,PoE,Sí,12870
17762,Clase de PoE,1,12871
17762,Almacenamiento,Compatible con tarjetas SD/SDHC/SDXCCompatible con grabación en almacenamiento conectado a lared (NAS) dedicad,12872
17762,Temperatura funcional,-10 °C a 50 °C,12873
17762,Peso,1.72 kg,12874
18584,Puertos GE RJ45,24,12875
18584,Puerto serial RJ-45,1,12876
18584,Factor de forma,Montaje en rack 1 RU,12877
18584,Capacidad de conmutación,128 Gbps,12878
18584,Paquetes por segundo,190 Mbps,12879
18584,VLANs soportadas,4,000,12880
18584,Direcciones MAC,32,000,12881
18584,DRAM,512 MB DDR3,12882
18584,FLASH,64 MB,12883
18584,Tamaño adición de enlaces,8,12884
18584,Alimentación redundante,No,12885
18584,Certificaciones,FCC, CE, RCM, VCCI, BSMI, UL, CB, RoHS2,12886
18584,Puertos 10GE SFP+,4,12887
18584,Fuente de alimentación,AC,12888
18584,Puertos PoE,24 (802.3af/at),12889
18584,Presupuesto PoE,370 W,12890
18606,Nivel de presión sonora,>121 dB,12891
18606,Descripción amplificador,Amplificador Clase D integrado de 7 W,12892
18606,Memoría,256 MB RAM, 512 MB Flash,12893
18606,Fuente de poder,Power over Ethernet (PoE) IEEE 802.3af/802.3at Type 1 Class 3(max. 12.95 W),12894
18606,Transmisión de audio,Unidireccional/ bidireccional con cancelación de eco semidúplex opcional.Mono.,12895
18606,Entrada/salida de audio,Micrófono integrado (puede desactivarse mecánicamente),12896
18606,Micrófono integrado,50 Hz - 12 kHz,12897
18606,Dimensiones,Sin soporte: 164 x 225 x 250 mmCon soporte 164 x 225 x 305 mm,12898
18606,Peso,1.3 kg ,12899
18606,Temperatura funcional,-40°C to 60 °C,12900
18607,LED de iluminación,LED rojos, azules, verdes, ámbar (RGBA)LED blancos, máx. 893 lm (PoE Clase 4)/220 lm (PoE Clase 3),12901
18607,Máximo de presión sonora,>110 dB, 1 m at 3.4 kHz,12902
18607,Memoría,256 MB RAM, 512 MB Flash,12903
18607,Fuente de poder,PoE IEEE 802.3at Tipo 2 Clase 4,max 25.5 W, typical 1.3 WPoE IEEE 802.3af/802.3at Tipo 1 Clase 3b,max 12.95 W, typical 1.3 W,12904
18607,Conectores,RJ45 blindado 10BASE-T/100BASE-TX PoEE/S Bloque de terminales de 4 patillas y 2,5 mm (2 entradas y configurables),12905
18607,Temperatura funcional,-40 °C to 60 °C,12906
18607,Peso,1000 g,12907
18607,Dimesiones,Height: 66 mmø 170 mm,12908
18608,Número de parte,02025-001,12909
18608,Compatibilidad,Con las versiones de interior P32/M32, así como con las versiones de interior Q17/19/29, P33, Q35 y P14/M42 (se necesita placa TP1601),12910
18609,Número de parte,02076-001,12911
18609,Compatibilidad,AXIS P3715-PLVE,12912
18610,Número de parte,5507-361,12913
18610,Tipo de montaje,Pared,12914
18610,Compatibilidad,Con el factor de forma pequeño de las cámaras domo AXIS M20, M31-LV/-LVE, M30-V/-WV y Companion,12915
18616,Respuesta en frecuencia,20 Hz - 20 kHz,12916
18616,Sincronización de audio,Sincronización de audio integrada para hasta 30 altavoces con unicast y cientos de altavoces con multicast. No requiere software ni hardware adicional de gestión de altavoces,12917
18616,Carcasa,Clasificación IP20Carcasa de plástico y metal,12918
18616,Almacenamiento,Compatible con tarjetas microSD/microSDHC/microSDXCTamaño máx. 128 GB,12919
18616,Memoria,512 MB RAM, 512 MB Flash,12920
18616,Conectores,RJ45 10BASE-T/100BASE-TX PoEAlimentación: bloque de terminales de 2 patillas y 5,0 mm para entrada de CCAudio: 3 polos 3,5 mm, salida de línea RCA,12921
18616,Dimensiones,H: 24mmD: 56mmW: 128 mm,12922
18616,Peso,107 g,12923
18611,Compatibilidad,Cámaras de red Axis compatibles:Cámaras de caja fija para exteriores: Serie AXIS M11/P13/Q16Cámaras fijas tipo bala: Serie AXIS P14/Q17Cámaras domo fijas: Serie AXIS M30/P32/P33/Q35/Q36Cámaras térmicas: Serie AXIS Q19/Q29Accesorios Axis compatibles:Soporte de pared AXIS T91E61Soporte de pared AXIS T94Q01ASoporte de montaje AXIS P33Carcasa AXIS T92ESerie de carcasas AXIS T93FCarcasa de protección AXIS T93G05,12924
18611,Diametro del poste,100–410 mm,12925
18611,Carga máxima,15 kg,12926
18611,Entorno,InteriorExterior,12927
18611,Dimensiones,111 x 42 x 147 mm,12928
18611,Trazado de cables,Atrás: Orificio para cablesLateral: Orificio para cables en forma de U,12929
18612,Compatibilidad,AXIS P32 Network Camera SeriesAXIS P33 Network Camera SeriesAXIS Q35 Network Camera SeriesAXIS Q36 Network Camera Series,12930
18612,Entorno,Interior/exterior,12931
18612,Carga máxima,2.3 kg,12932
18612,Dimensiones,Height: 53.5 mmø 157 mm,12933
18612,Peso,750 g,12934
18615,Sensor de imágen,CMOS,12936
18615,Tamaño del sensor de imagen,1/2.8 ,12937
18615,Soporte de audio,Sí,12938
18615,Clase de PoE,3,12939
18615,Resolución de video máxima,1920x1080,12940
18615,Frames por segundo,50/60,12941
18615,Funcionalidad día y noche,Sí,12942
18615,Enfoque remoto,Sí,12943
18615,Zoom remoto,Sí,12944
18615,Almacenamiento interno,Sí,12945
18615,JPEG en movimiento,Sí,12946
18613,Sensor de imágen,CMOS,12949
18613,Tamaño del sensor de imagen,1/2.8 ,12950
18613,Soporte de audio,Sí,12951
18613,Clase de PoE,4,12952
18613,Resolución de video máxima,1920x1080,12953
18613,Detección de audio,Sí,12954
18613,Funcionalidad día y noche,Sí,12955
18613,Entradas/salidas de alarma,4,12956
18613,Zoom optico/digital,32/12,12957
18613,Almacenamiento interno,Sí,12958
18613,JPEG en movimiento,Sí,12959
18614,Reemplazo recomendado,AXIS M3086-V,12960
18614,Sensor de imágen,CMOS,12961
18614,Tamaño del sensor de imagen,1/2.5 ,12962
18614,Clase PoE,1,12963
18614,Resolución máxima de video,2304x1728 ,12964
18614,Frames por segundo,25/30 ,12965
18614,Funcionalidad día y noche,Sí,12966
18614,Almacenamiento local,Sí,12967
18614,Temperatura funcional,0 to 45 °C ,12968
18617,Sensor de imágen,CMOS,12969
18617,Tamaño del sensor de imagen,1/2 ,12970
18617,Soporte de audio,Sí,12971
18617,Almacenamiento local,Sí,12972
18617,Clase PoE,6,12973
18617,Resolución máxima de video,1920x1080 ,12974
18617,Frames por segundo,50/60,12975
18617,Funcionalidad día y noche,Sí,12976
18617,Zoom optico/digital,31/12,12977
18451,Tipo de producto,Kits de distribución,12978
18451,Tipo de abanico,Tubo de protección,12979
18451,RoHS,Libre de sustancias peligrosas según RoHS 2011/65/EU,12980
18451,Fibras x tubo de protección,12,12981
18451,Longitud de bifurcación,44.5 Mm,12982
18451,Longitud de la tubería,635 Mm,12983
18451,Diámetro ext. de la tubería,0.9 mm,12984
18451,Temperatura funcional,0 °C  to  70 °C,12985
18447,Tipo de montaje del cable,Montable en la pared ,12986
18447,Aplicación,Redes empresariales ,12987
18447,Paneles por carcasa,1,12988
18447,Opc. de bandejas de empalme,Incluye un soporte de empalme de 0,4 pulg. con 6 ranuras, hasta 12 empalmes de doble apilado termorretráctiles y/o 6 empalmes de cinta termorretráctiles,12989
18447,Peso del envío,0,5 kg,12990
18447,Tipo de carcasa,SPH,12991
18452,Tipo de producto,Kits fan-out,12992
18452,Fibras por tubo de buffer,6,12993
18452,Longitud de la furcación,44,5 Mm,12994
18452,Longitud de la tubería,635 Mm,12995
18452,Díametro ext. de la tubería,0,9 mm,12996
18452,Embalage,Paquete individual,12997
18448,Ambiente,Exterior,12998
18448,Tipo de producto,Dieléctrico,13000
18448,Categoría de la fibra,50 µm MM (OM2),13001
18448,Cantidad de hilos,6,13005
18448,Número de hilos de rasgado,1,13006
18448,Número de tubos activos,1,13007
18448,Elementos de relleno,5,13008
18448,Posiciones del tubo,6,13009
18448,Resistencia a la tracción,890 N,13010
18448,Tipo de fibra,Multimodo,13011
18450,Tipo,Módulo de empalme,13012
18450,Número de parte,CCH-CS06-E4-P00TE,13013
18454,Conector A,LC dúplex,13014
18454,Tipo de fibra,Multimodo OM3,13015
18454,Cantidad de hilos,2,13016
18454,Tipo,Cordones de conexión,13017
18454,Longitud,2 M,13018
18455,Todo dieléctrico,No,13019
18455,Blindado,Sí,13020
18455,Tipo de cable,Tubo suelto,13021
18455,Cantidad de hilos,6,13022
18455,Tipo de fibra,OM3 LAZER OPTIMIZADO 50 MICRONES, 10 GIG HASTA 300 METROS,13023
18455,Protegido contra roedores,No,13024
18455,Auto ayuda,No,13025
18800,Tipo de conector,LC,13026
18800,Tipo de recinto,Exterior (CCH/WCH),13027
18800,Cantidad de hilos,12,13028
18801,Tipo de conector,LC,13031
18801,Tipo de recinto,Exterior (CCH/WCH),13032
18801,Cantidad de hilos,12,13033
18802,Diámetro externo,2.9 mm,13034
18802,Conexión,ST-ST,13035
18802,Emparejamiento conectores,Simple x,13036
18802,Clave del conector,Sin llave,13037
18802,Tipo de fibra,Multimodo OM1,13038
18802,Clasificación de llama,Riser,13039
18802,Longitud,4 M,13040
18802,Tipo de cable,Zipcord,13042
18803,Número de parte,PC2-STRN,13043
18804,Conexión,LC-LC,13044
18804,Longitud,45 M,13045
18805,Conexión,LC-LC,13046
18805,Tipo de fibra,Multimodo OM3,13047
18805,Longitud,50 M,13048
18806,Conexión,LC-SC,13050
18806,Longitud,2 M,13051
18807,Conexión,SC-SC,13052
18807,Longitud,3 M,13053
18807,Tipo de fibra,Monomodo OS2,13054
18808,Conexión,SC-SC,13055
18808,Tipo de fibra,Monomodo OS2,13056
18808,Longitud,10 M,13057
18808,Cantidad de hilos,2,13058
18809,Conexión,LC-FC,13059
18809,Longitud,80 M,13060
18811,Número de parte,040402G5820060M,13061
18811,Longitud,60 M,13062
18811,Conexión,LC-LC,13063
18812,Conexión,LC-LC,13065
18812,Longitud,100 M,13066
18812,Tipo de fibra,Multimodo OM3,13067
18810,Longitud,30 M,13069
18810,Número de parte,025402G5820030M,13070
18810,Conexión,LC-FC,13071
18806,Número de parte,047202G5820002M,13073
18813,Longitud,80 M,13075
18813,Conexión,LC-SC,13076
18814,Conexión,SC-SC,13077
18814,Longitud,2 M,13078
18815,Longitud,60 M,13080
18815,Conexión,LC-SC,13081
18816,Conexión,LC-LC,13083
18816,Tipo de fibra,Multimodo OM3,13084
18816,Longitud,2 M,13085
18817,Conexión,LC-SC,13087
18817,Longitud,40 M,13088
18818,Conexión,LC-LC,13090
18818,Longitud,40 M,13091
18818,Número de parte,040402G5820040M,13092
18819,Conexión,LC-FC,13093
18819,Longitud,3 M,13094
18820,Conexión,LC-SC,13096
18820,Longitud,5 M,13097
18820,Número de parte,047202G5820005M,13098
18821,Conexión,LC-LC,13099
18821,Longitud,45 M,13100
18821,Tipo de fibra,Multimodo OM3,13101
18822,Conexión,LC-LC,13103
18822,Longitud,50 M,13104
18822,Número de parte,040402G5820050M,13105
18823,Conexión,LC-LC,13106
18823,Longitud,25 M,13107
18823,Número de parte,040402G5820025M,13108
18824,Conexión,LC-FC,13109
18824,Longitud,35 M,13110
18825,Longitud,70 M,13112
18825,Tipo de fibra,Monomodo OS2,13113
18825,Tipo de cable,Zipcord,13114
18825,Conexión,LC-FC,13116
18042,Estándar,Cat 7,13117
18042,Color,Rojo,13118
18042,Longitud,1.50 M,13119
18042,Conector,RJ45,13121
18929,Tipo de montaje,Montaje en pared,13122
18929,Capacidad máxima de fibras,48,13123
18929,Tipo de carcasa,WCH,13124
18904,Tipo de cable,Tubo suelto,13126
18904,Categoría de fibra,Monomodo (OS2),13127
18904,Elemento central,Dieléctrico,13128
18904,Cantidad de hilos,6,13129
18904,Número de tubos activos,1,13130
18904,Núm. de lementos de relleno,5,13131
18904,Núm. de posiciones de tubo,6,13132
18904,Cinta,Impermeable,13133
18905,Tipo de conector,LC,13134
18905,Categoría de fibra,50 µm MM (OM2),13135
18905,Pérdida de inserción, máx.,0.75 dB,13136
18905,Reflectancia,≤ -26 dB,13137
18906,Categoría de la fibra,Monomodo (OS2),13138
18906,Tipo de conector,SC,13139
18906,Materíal de la carcasa,Compuesto,13140
18907,Tipo de cable,Tight-Buffered,13142
18907,Categoría de fibra,50 μm MM (OM3),13144
18580,Dispositivos a monitorear,10,13146
18932,Dispositivos a monitorear,10,13148
17649,Dispositivos a monitorear,100,13150
17650,Dispositivos a monitorear,250,13151
17647,Dispositivos a monitorear,25,13152
17648,Dispositivos a monitorear,50,13153
17651,Dispositivos a monitorear,500,13154
17652,Dispositivos a monitorear,750,13155
17653,Dispositivos a monitorear,1000,13156
17654,Dispositivos a monitorear,1500,13157
17655,Dispositivos a monitorear,2500,13158
17656,Dispositivos a monitorear,5000,13159
17657,Dispositivos a monitorear,10000,13160
17658,Dispositivos a monitorear,10000+,13161
18930,Dispositivos a monitorear,200,13162
18931,Dispositivos a monitorear,300,13163
18936,Dispositivos a monitorear,100,13164
18945,Dispositivos a monitorear,250,13165
18934,Dispositivos a monitorear,25,13166
18935,Dispositivos a monitorear,50,13167
18937,Dispositivos a monitorear,500,13168
18939,Dispositivos a monitorear,1000,13169
18940,Dispositivos a monitorear,1500,13170
18941,Dispositivos a monitorear,2500,13171
18942,Dispositivos a monitorear,5000,13172
18943,Dispositivos a monitorear,10000,13173
18938,Dispositivos a monitorear,750,13174
18944,Dispositivos a monitorear,10000+,13175
18933,Dispositivos a monitorear,300,13176
18946,Dispositivos a monitorear,200,13177
18918,Conector A,LC,13178
18918,Conector B,LC,13179
18918,Longitud,3 M,13180
18454,Conector B,LC dúplex,13181
9000,Dispositivos a monitorear,10,25,50,100,200,250,300,500,750,1000,1500,2500,5000,10000,10000+,13184
9000,Sistema operativo,Windows,MAC OSX, Linux,13185
18975,Sensor de imagen,1/2.8'' CMOS, 8.46MP,13188
18975,Sistema de enfoque,Auto/Manual,13189
18975,Lente,3X; f=3.3mm~9.7mm; F2~F3.7,13190
18975,Zoom digital,5X,13191
18975,Exposición,Automática, Manual, Prioridad a la obturación, Prioridad al iris, Prioridad a la luminosidad,13192
18975,Alimentación,DC12V; <12W,13193
18975,Velocidad de obturación,1/50~1/10,000s,13194
18975,Filtro de imagen,Soporte,13195
18975,Protocolo,ONVIF/RTSP/RTMP/TCP/UDP,13196
18975,Audio,1×LINE IN, 3.5mm,13197
18975,USB,1×USB3.0,13198
18975,Ángulo de giro,-170°~+170°; 0.1°~100°/s,13199
18975,Ángulo de inclinación,-30°~+90°; 0.1° ~ 70°/s,13200
18976,Sensor de imagen,1/2.8 CMOS，2.07MP,13201
18976,Distancia focal,f=4.32 ～ 40.9mm,13202
18976,Zoom Óptico,10X,13203
18976,Zoom Digital,16X,13204
18976,Enfoque,Auto/Manual,13205
18976,Ángulo de giro,-170°～ +170°,0.1°～ 100°/秒,13206
18976,Ángulo de inclinación,-30°～ +90°,0.1°～ 90°/秒,13207
18976,Alimentación,＜12W,13208
18976,Protocolo de control,VISCA,13209
18976,Salida de audio,1080P60/P50/P30/P25, 720P60/P50,13210
18976,USB,USB3.0(compatible USB2.0) Type-C, power over USB,13211
18977,Sensor de imagen,1/2.8'' CMOS, 2.14MP,13212
18977,Distancia focal,F1.6 ~ F3.5,13213
18977,Zoom Óptico,20X,13214
18977,Zoom Digital,16X,13215
18977,Sistema de enfoque,Auto/Manual,13216
18977,Exposición,Auto, Manual, Prioridad a la obturación, Prioridad al iris, Prioridad a la luminosidad,13217
18977,Ángulo panorámico,-170° ~ +170°; 0.1° ~ 120°/s,13218
18977,Ángulo de inclinación,-170° ~ +170°; 0.1° ~ 120°/s,13219
18977,HDMI,1080P60/P50/P30/P25, 720P60/P50,13220
18977,Protocolo,ONVIF/RTSP/RTMP/TCP/UDP/RTMPS/GB28181;,13221
18977,Audio,1×LINE IN, 3.5mm,13222
18977,Protocolo de control,VISCA / PELCO-P / PELCO-D,13223
18977,Alimentación,DC12V; <8W,13224
18978,Sensor de imagen,1/2.8'' CMOS, 2.14MP,13226
18978,Distancia focal,F1.6 ~ F2.8,13227
18978,Zoom Óptico,12X,13228
18978,Zoom Digital,16X,13229
18978,Sistema de enfoque,Auto/Manual,13230
18978,Exposición,Auto, Manual, Prioridad a la obturación, Prioridad al iris, Prioridad a la luminosidad,13231
18978,Ángulo panorámico,-170° ~ +170°; 0.1° ~ 120°/s,13232
18978,Ángulo de inclinación,-170° ~ +170°; 0.1° ~ 120°/s,13233
18978,HDMI,1080P60/P50/P30/P25, 720P60/P50,13234
18978,Protocolo,ONVIF/RTSP/RTMP/TCP/UDP/RTMPS/GB28181;,13235
18978,Audio,1×LINE IN, 3.5mm,13236
18978,Protocolo de control,VISCA / PELCO-P / PELCO-D,13237
18978,Alimentación,DC12V; <8W,13238
18979,Sensor de imagen,1/2.8'' CMOS, 8.46MP,13240
18979,Zoom Digital,8X,13243
18979,Sistema de enfoque,Auto/Manual,13244
18979,Exposición,Auto, Manual, Prioridad a la obturación, Prioridad al iris,13245
18979,Ángulo panorámico,-170° ~ +170°; 0.1° ~ 90°/s,13246
18979,Ángulo de inclinación,-30° ~ +90°; 0.1° ~ 65°/s,13247
18979,HDMI,4KP30/P25, 1080P60/P50/P30/P25, 720P60/P50,13248
18979,Protocolo,ONVIF/RTSP/RTMP/TCP/UDP/RTMPS,13249
18979,Audio,1×LINE IN, 3.5mm,13250
18979,Protocolo de control,VISCA / PELCO-P / PELCO-D,13251
18979,Alimentación,DC12V; <15W,13252
18979,Lente,12X optical zoom; f=3.9mm ~ 46.8mm; F1.6 ~ F2.8,13253
18980,Sensor de imagen,1/2.8'' CMOS, 2.14MP,13267
18980,Distancia focal,F1.6 ~ F3.5,13268
18980,Zoom Óptico,20X,13269
18980,Zoom Digital,16X,13270
18980,Sistema de enfoque,Auto/Manual,13271
18980,Exposición,Auto, Manual, Prioridad a la obturación, Prioridad al iris, Prioridad a la luminosidad,13272
18980,Ángulo panorámico,-170° ~ +170°; 0.1° ~ 120°/s,13273
18980,Ángulo de inclinación,-170° ~ +170°; 0.1° ~ 120°/s,13274
18980,HDMI,1080P60/P50/P30/P25, 720P60/P50,13275
18980,Protocolo,ONVIF/RTSP/RTMP/TCP/UDP/RTMPS/GB28181;,13276
18980,Audio,1×LINE IN, 3.5mm,13277
18980,Protocolo de control,VISCA / PELCO-P / PELCO-D,13278
18980,Alimentación,DC12V; <8W,13279
7999,Troncales SIP,5,7,8,13280
18068,Marca,AXIS,14198
18903,Marca,CORNING,14199
72,Marca,CORNING,14200
18451,Marca,CORNING,14202
18929,Marca,CORNING,14203
2339,Marca,PANDUIT,14204
18839,Marca,FLUKE NETWORKS,14205
18840,Marca,FLUKE NETWORKS,14206
18841,Marca,FLUKE NETWORKS,14207
18842,Marca,FLUKE NETWORKS,14208
18843,Marca,FLUKE NETWORKS,14209
18844,Marca,FLUKE NETWORKS,14210
18904,Marca,CORNING,14211
18905,Marca,CORNING,14212
18447,Marca,CORNING,14213
18452,Marca,CORNING,14214
18949,Marca,SYSTIMAX,14215
18845,Marca,FLUKE NETWORKS,14216
18448,Marca,CORNING,14217
18906,Marca,CORNING,14218
18907,Marca,CORNING,14220
18908,Marca,CORNING,14221
18909,Marca,CORNING,14222
18910,Marca,CORNING,14223
18911,Marca,CORNING,14224
18912,Marca,CORNING,14225
18913,Marca,CORNING,14226
18914,Marca,CORNING,14227
18915,Marca,CORNING,14228
18916,Marca,CORNING,14229
18917,Marca,CORNING,14230
18918,Marca,CORNING,14231
18549,Marca,ARUBA,14236
17818,Marca,AXIS,14255
18046,Marca,GENERICOS,14257
17028,Marca,Commscope,14258
18444,Marca,PANDUIT,14259
18446,Marca,PANDUIT,14260
18919,Marca,CORNING,14261
18920,Marca,CORNING,14262
18921,Marca,CORNING,14263
18922,Marca,CORNING,14264
18923,Marca,CORNING,14265
18450,Marca,CORNING,14266
18846,Marca,FLUKE NETWORKS,14267
18521,Marca,LEVITON,14268
18924,Marca,CORNING,14272
18925,Marca,CORNING,14273
18926,Marca,CORNING,14275
18927,Marca,CORNING,14276
18928,Marca,CORNING,14277
18620,Marca,AXIS,14278
18621,Marca,AXIS,14279
18425,Marca,AXIS,14280
18424,Marca,AXIS,14281
18423,Marca,AXIS,14282
18422,Marca,AXIS,14283
18421,Marca,AXIS,14284
18420,Marca,AXIS,14285
18419,Marca,AXIS,14286
18418,Marca,AXIS,14287
18416,Marca,AXIS,14289
18415,Marca,AXIS,14290
18414,Marca,AXIS,14291
18413,Marca,AXIS,14292
18412,Marca,AXIS,14293
18847,Marca,FLUKE NETWORKS,14294
18449,Marca,PANDUIT,14295
18410,Marca,AXIS,14296
18159,Marca,RUCKUS NETWORKS,14297
18160,Marca,RUCKUS NETWORKS,14298
18161,Marca,RUCKUS NETWORKS,14299
18163,Marca,RUCKUS NETWORKS,14301
18164,Marca,RUCKUS NETWORKS,14302
18165,Marca,RUCKUS NETWORKS,14303
18167,Marca,RUCKUS NETWORKS,14304
18168,Marca,RUCKUS NETWORKS,14305
18169,Marca,RUCKUS NETWORKS,14306
18170,Marca,RUCKUS NETWORKS,14307
18125,Marca,RUCKUS NETWORKS,14311
18171,Marca,RUCKUS NETWORKS,14312
18091,Capacidad de conmutación,256 Gbps,14313
18172,Marca,RUCKUS NETWORKS,14315
18164,Marca,RUCKUS NETWORKS,14316
18138,Marca,RUCKUS NETWORKS,14317
18173,Marca,RUCKUS NETWORKS,14318
18174,Marca,RUCKUS NETWORKS,14319
18175,Marca,RUCKUS NETWORKS,14320
18176,Marca,RUCKUS NETWORKS,14321
18177,Marca,RUCKUS NETWORKS,14322
18178,Marca,RUCKUS NETWORKS,14323
18179,Marca,RUCKUS NETWORKS,14324
18180,Marca,RUCKUS NETWORKS,14325
18129,Marca,RUCKUS NETWORKS,14326
18181,Marca,RUCKUS NETWORKS,14327
18130,Marca,RUCKUS NETWORKS,14328
18131,Marca,RUCKUS NETWORKS,14329
18132,Capacidad de reenvío,154 Mpps,14331
18182,Capacidad de conmutación,208 Gbps,14332
18183,Marca,RUCKUS NETWORKS,14334
18133,Marca,RUCKUS NETWORKS,14335
18134,Marca,RUCKUS NETWORKS,14336
18135,Marca,RUCKUS NETWORKS,14337
18184,Marca,RUCKUS NETWORKS,14338
18146,Marca,RUCKUS NETWORKS,14339
18185,Marca,RUCKUS NETWORKS,14341
18186,Marca,RUCKUS NETWORKS,14342
18148,Marca,RUCKUS NETWORKS,14343
18187,Marca,RUCKUS NETWORKS,14344
18126,Marca,RUCKUS NETWORKS,14346
18190,Marca,RUCKUS NETWORKS,14349
18149,Marca,RUCKUS NETWORKS,14350
18118,Marca,RUCKUS NETWORKS,14351
18140,Marca,RUCKUS NETWORKS,14352
18192,Marca,RUCKUS NETWORKS,14353
18127,Marca,RUCKUS NETWORKS,14354
18119,Marca,RUCKUS NETWORKS,14355
18193,Marca,RUCKUS NETWORKS,14356
18194,Marca,RUCKUS NETWORKS,14357
18110,Marca,RUCKUS NETWORKS,14358
18120,Marca,RUCKUS NETWORKS,14360
18141,Marca,RUCKUS NETWORKS,14362
18139,Marca,RUCKUS NETWORKS,14363
18195,Marca,RUCKUS NETWORKS,14365
18196,Marca,RUCKUS NETWORKS,14366
18411,Marca,AXIS,14368
18409,Marca,AXIS,14369
18408,Marca,AXIS,14370
18116,Capacidad de reenvío,154 Mpps,14375
18150,Marca,RUCKUS NETWORKS,14377
18143,Marca,RUCKUS NETWORKS,14378
18151,Marca,RUCKUS NETWORKS,14379
18152,Marca,RUCKUS NETWORKS,14380
18153,Marca,RUCKUS NETWORKS,14381
18154,Marca,RUCKUS NETWORKS,14382
18155,Marca,RUCKUS NETWORKS,14383
18156,Marca,RUCKUS NETWORKS,14384
18157,Marca,RUCKUS NETWORKS,14385
18550,Marca,ARUBA,14386
18197,Capacidad de reenvío,14.88 Mpps,14390
18443,Marca,AXIS,14391
18144,Capacidad de conmutación,132 Gbps,14393
18205,Marca,RUCKUS NETWORKS,14398
18209,Capacidad de conmutación,20 Gbps,14402
18227,Marca,RUCKUS NETWORKS,14421
18228,Marca,RUCKUS NETWORKS,14422
18229,Marca,RUCKUS NETWORKS,14423
18513,Marca,SYSTIMAX,14424
18230,Marca,RUCKUS NETWORKS,14426
18231,Marca,RUCKUS NETWORKS,14427
18307,Marca,FORTINET,14429
18123,Marca,RUCKUS NETWORKS,14430
18232,Marca,RUCKUS NETWORKS,14431
18137,Marca,RUCKUS NETWORKS,14432
18233,Marca,RUCKUS NETWORKS,14433
18234,Marca,RUCKUS NETWORKS,14434
18235,Marca,RUCKUS NETWORKS,14435
18236,Marca,RUCKUS NETWORKS,14436
18237,Marca,RUCKUS NETWORKS,14437
18238,Marca,RUCKUS NETWORKS,14438
18239,Marca,RUCKUS NETWORKS,14439
18241,Capacidad de conmutación,256 Gbps,14441
18242,Capacidad de reenvío,190 Mpps,14442
18243,Marca,RUCKUS NETWORKS,14443
18244,Marca,RUCKUS NETWORKS,14444
18245,Marca,RUCKUS NETWORKS,14445
18101,Marca,RUCKUS NETWORKS,14447
18102,Marca,RUCKUS NETWORKS,14448
18164,Marca,RUCKUS NETWORKS,14449
18103,Marca,RUCKUS NETWORKS,14450
18246,Marca,RUCKUS NETWORKS,14451
18247,Marca,RUCKUS NETWORKS,14452
18248,Marca,RUCKUS NETWORKS,14453
18297,Marca,FORTINET,14454
18298,Marca,FORTINET,14455
18299,Marca,FORTINET,14456
18300,Marca,FORTINET,14457
18301,Marca,FORTINET,14458
18302,Marca,FORTINET,14459
18303,Marca,FORTINET,14460
18304,Marca,FORTINET,14461
18305,Marca,FORTINET,14462
18306,Marca,FORTINET,14463
18319,Marca,FORTINET,14464
18320,Marca,FORTINET,14465
18321,Marca,FORTINET,14466
