19446|Familia|GigaSPEED X10D||29680
18014|Categoría|Cat 6||29684
19126|Marca|LEVITON||29685
19126|Número de parte|62460-03L||29686
19126|Aplicación|Cordones||29687
19126|Conexión|RJ45||29688
19126|Categoría|Cat 6||29691
20321|Categoría|Cat 6||29692
19065|Categoría|Cat 6A||29693
19066|Marca|BELDEN||29694
19066|Número de parte|CA21109007||29695
19066|Familia|10GX||29696
19066|Aplicación|Cordones||29697
19066|Conexión|RJ45||29698
19066|Color|Gris||29700
19066|Categoría|Cat 6A||29701
20318|Categoría|Cat 6||29702
21530|Marca|COMMSCOPE||29703
21530|Número de parte|760240222||29704
20316|Categoría|Cat 6A||29712
20316|Cantidad de salidas|24||29713
20315|Número de parte|760201129||29715
20315|Categoría|Cat 6A||29718
20315|Cantidad de salidas|48||29719
21664|Categoría|Cat 6A||29720
21665|Categoría|Cat 6A||29721
20383|Categoría|Cat 6A||29722
20384|Categoría|Cat 6A||29723
20385|Categoría|Cat 6A||29724
20313|Número de parte|760201137||29726
20313|Familia|imVision||29727
20313|Categoría|Cat 6||29729
20313|Cantidad de salidas|24||29730
20312|Número de parte|760201111||29732
20312|Familia|imVision||29733
20312|Categoría|Cat 6||29735
20312|Cantidad de salidas|48||29736
21372|Marca|COMMSCOPE||29737
21372|Número de parte|760235590||29738
21372|Color|Blanco||29739
21373|Categoría|Cat 6A||29740
21374|Categoría|Cat 6A||29741
21376|Categoría|Cat 6||29742
21666|Categoría|Cat 6A||29743
21667|Categoría|Cat 6A||29744
20387|Categoría|Cat 6A||29745
21377|Categoría|Cat 6A||29746
20386|Categoría|Cat 6A||29747
20377|Categoría|Cat 6A||29748
20378|Categoría|Cat 6A||29749
20382|Categoría|Cat 6A||29750
20379|Categoría|Cat 6A||29751
20381|Categoría|Cat 6A||29752
20380|Categoría|Cat 6A||29753
21668|Categoría|Cat 6A||29754
21669|Categoría|Cat 6A||29755
21670|Categoría|Cat 6A||29756
21671|Categoría|Cat 6A||29757
21672|Categoría|Cat 6A||29758
21673|Categoría|Cat 6A||29759
19453|Categoría|Cat 6A||29761
20376|Categoría|Cat 6A||29762
20417|Categoría|Cat 6||29763
20443|Categoría|Cat 6||29764
19454|Marca|SYSTIMAX||29765
19454|Número de parte|CPC3312-02F008||29766
19454|Familia|GigaSPEED XL||29767
19454|Conexión|RJ45||29769
19454|Categoría|Cat 6||29770
19454|Color|Azul oscuro||29771
19455|Categoría|Cat 6||29772
19456|Categoría|Cat 6||29773
19457|Categoría|Cat 6||29774
19458|Marca|SYSTIMAX||29775
19458|Número de parte|CPC3312-07F008||29776
19458|Familia|GigaSPEED XL||29777
19458|Aplicación|Cordones||29778
19458|Conexión|RJ45||29779
19458|Color|Rojo||29781
19459|Marca|SYSTIMAX||29782
19459|Número de parte|CPC3312-07F009||29783
19459|Familia|GigaSPEED XL||29784
19459|Categoría|Cat 6||29785
19459|Conexión|RJ45||29786
19459|Color|Rojo||29788
19460|Categoría|Cat 6||29789
19461|Categoría|Cat 6||29790
19462|Categoría|Cat 6||29791
19463|Marca|SYSTIMAX||29792
19463|Número de parte|CPC3312-0ZF006||29793
19463|Familia|GigaSPEED XL||29794
19463|Aplicación|Cordones||29795
19463|Conexión|RJ45||29796
19463|Longitud|1.8 M||29797
19463|Color|Azul||29798
19464|Categoría|Cat 6||29799
19465|Marca|SYSTIMAX||29800
19465|Número de parte|CPC3312-0ZF082||29801
19465|Familia|GigaSPEED XL||29802
19465|Categoría|Cat 6||29803
19465|Conexión|RJ45||29804
19465|Color|Azul||29806
19466|Marca|SYSTIMAX||29807
19466|Número de parte|CPC3313-08F007||29808
19466|Familia|GigaSPEED XL||29809
19466|Categoría|Cat 6A||29810
19466|Color|Azul||29813
19467|Categoría|Cat 6||29814
19468|Marca|SYSTIMAX||29815
19468|Número de parte|CPC3382-0ZF044||29816
19468|Categoría|Cat 6||29817
19468|Color|Azul||29820
19469|Categoría|Cat 6||29821
19470|Categoría|Cat 6||29822
19471|Categoría|Cat 6||29823
19472|Categoría|Cat 6A||29824
19473|Categoría|Cat 6A||29825
19474|Categoría|Cat 6A||29826
19475|Categoría|Cat 6A||29827
19476|Categoría|Cat 6A||29828
19477|Marca|SYSTIMAX||29829
19477|Número de parte|CPCSSX2-03F300||29830
19477|Familia|GigaSPEED X10D||29831
19477|Aplicación|Cordones||29832
19477|Conexión|RJ45||29833
19477|Categoría|Cat 6A||29835
19478|Categoría|Cat 6A||29836
19479|Marca|SYSTIMAX||29837
19479|Número de parte|CPCSSY2-09F010||29838
19479|Familia|GigaSPEED X10D||29839
19479|Categoría|Cat 6A||29840
19479|Conexión|RJ45||29841
19479|Color|Amarillo||29843
18988|Categoría|Cat 6A||29847
19079|Categoría|Cat 6A||29850
19078|Categoría|Cat 6A||29851
19077|Categoría|Cat 6A||29852
19390|Categoría|Cat 6||29853
19392|Categoría|Cat 6A||29854
19375|Categoría|Cat 6||29855
19394|Categoría|Cat 6A||29856
19400|Marca|BELDEN||29857
19400|Número de parte|CA21104007||29858
19400|Familia|10GX||29859
19400|Aplicación|Cordones||29860
19400|Conexión|RJ45||29861
19400|Longitud|2.1 M||29862
19400|Color|Amarillo||29863
19405|Categoría|Cat 6A||29864
19737|Marca|BELDEN||29865
19737|Número de parte|10GXS13D15A1000||29866
19737|Familia|10GXS||29867
19737|Aplicación|Cable UTP||29868
19737|Categoría|Cat 6A||29869
19512|Categoría|Cat 6||29871
19513|Categoría|Cat 6A||29872
19514|Marca|BELDEN||29873
19514|Número de parte|AX104596||29874
19514|Familia|KeyConnect||29875
19514|Aplicación|Conectores||29876
19514|Categoría|Cat 6||29877
19514|Color|Plata||29878
20730|Marca|BELDEN||29879
20730|Número de parte|AX104156||29880
20730|Familia|10GX||29881
20730|Color|Azul||29882
19626|Categoría|Cat 6A||29883
19631|Categoría|Cat 6A||29884
19632|Categoría|Cat 6A||29885
19634|Categoría|Cat 6A||29886
19637|Marca|BELDEN||29887
19637|Número de parte|C6D1106007||29888
19637|Aplicación|Cordones||29889
19637|Conexión|RJ45||29890
19637|Longitud|2.1 M||29891
19637|Color|Azul||29892
19621|Categoría|Cat 6||29893
19655|Categoría|Cat 6||29894
19656|Categoría|Cat 6||29895
19657|Categoría|Cat 6||29896
19660|Categoría|Cat 6||29897
19661|Marca|BELDEN||29898
19661|Número de parte|C601100065SL||29899
19661|Categoría|Cat 6||29900
19661|Color|Negro||29903
19662|Marca|BELDEN||29904
19662|Número de parte|C601100055SL||29905
19662|Categoría|Cat 6||29906
19662|Color|Negro||29909
19361|Marca|BELDEN||29910
19361|Número de parte|C6D1108004||29911
19361|Categoría|Cat 6||29912
19483|Categoría|Cat 6A||29916
19485|Categoría|Cat 6||29917
19487|Categoría|Cat 6A||29918
19488|Categoría|Cat 6||29919
19489|Categoría|Cat 6A||29920
19491|Categoría|Cat 6A||29921
19492|Categoría|Cat 6A||29922
19493|Categoría|Cat 6A||29923
19494|Categoría|Cat 6A||29924
19496|Categoría|Cat 6||29925
19497|Categoría|Cat 6||29926
19498|Categoría|Cat 6A||29927
19500|Categoría|Cat 6A||29928
19504|Categoría|Cat 6A||29929
19505|Categoría|Cat 6||29930
19506|Categoría|Cat 6A||29931
20419|Categoría|Cat 6A||29932
19508|Categoría|Cat 6||29933
19509|Categoría|Cat 6||29934
19415|Categoría|Cat 6A||29935
19419|Categoría|Cat 6||29936
19420|Categoría|Cat 6||29937
19421|Categoría|Cat 6||29938
19421|Marca|SYSTIMAX||29939
19421|Número de parte|2071E WHT C6 4/23 U/UTP W1000||29940
19421|Familia|GigaSPEED XL 71E||29941
19421|Aplicación|Cable UTP||29942
19412|Categoría|Cat 6A||29945
19413|Categoría|Cat 6||29946
19980|Categoría|Cat 6A||29947
20008|Categoría|Cat 6A||29948
20011|Categoría|Cat 6||29949
20013|Longitud|0.45 M||29950
20432|Categoría|Cat 6A||29951
20433|Categoría|Cat 6A||29952
20434|Categoría|Cat 6||29953
20435|Categoría|Cat 6A||29954
20436|Categoría|Cat 6A||29955
20446|Categoría|Cat 6A||29956
20438|Categoría|Cat 6A||29957
20439|Categoría|Cat 6A||29958
20388|Categoría|Cat 6A||29959
20389|Categoría|Cat 6A||29960
20861|Categoría|Cat 6||29961
21422|Categoría|Cat 6A||29962
21430|Categoría|Cat 6||29963
21431|Categoría|Cat 6||29964
21434|Categoría|Cat 6A||29965
21435|Categoría|Cat 6A||29966
21436|Categoría|Cat 6||29967
21443|Longitud|0.45 M||29968
21452|Categoría|Cat 6||29969
21458|Categoría|Cat 6||29970
21459|Categoría|Cat 6||29971
21460|Categoría|Cat 6||29972
21461|Categoría|Cat 6||29973
21462|Categoría|Cat 6||29974
21463|Categoría|Cat 6||29975
21472|Categoría|Cat 6||29976
21477|Categoría|Cat 6||29977
21478|Categoría|Cat 6||29978
21479|Categoría|Cat 6||29979
21609|Categoría|Cat 6A||29980
21674|Categoría|Cat 6A||29981
21680|Marca|SYSTIMAX||29982
21680|Número de parte|760107334||29983
21680|Familia|GigaSPEED X10D||29984
21680|Aplicación|Cable UTP||29985
21680|Categoría|Cat 6A||29986
21680|Color|Gris||29987
21725|Aplicación|PDU||29990
21725|Cantidad de salidas|8||29991
21750|Número de parte|SRT3000RMXLA-NC||29995
21750|Aplicación|No-break||29996
21750|Capacidad de Carga|3 KVA||29997
21753|Tipo de montaje|Carril||29998
21754|Marca|APC||30002
21754|Aplicación|Baterías||30004
21709|Marca|APC||30005
21709|Número de parte|AP9520TH||30006
21709|Aplicación|Accesorios Monitoreo||30007
21747|Marca|APC||30008
21747|Número de parte|SRT012||30009
21730|Color|Negro||30012
21735|Capacidad de Carga|1 KVA||30017
21742|Salida principal de voltaje|120 V ||30021
21742|Capacidad de Carga|1 KVA||30022
21743|Capacidad de Carga|1 KVA||30026
21744|Capacidad de Carga|1 KVA||30030
21745|Capacidad de Carga|750 VA||30034
21746|Capacidad de Carga|2.2 KVA||30038
21748|Capacidad de Carga|1 KVA||30042
21749|Marca|APC||30043
21749|Número de parte|SRT10KRMXLT||30044
21749|Aplicación|No-break||30045
21749|Capacidad de Carga|10 KVA||30046
21751|Capacidad de Carga|6 KVA||30050
21752|Capacidad de Carga|2 KVA||30054
21722|Capacidad de carga|5.7 KVA||30059
21722|Tipo de salidas|NEMA 5-20R, NEMA L6-20R||30060
21722|Voltaje de salida|120 V, 208 V||30061
21725|Voltaje de salida|100 V, 120 V||30065
21725|Capacidad de carga|1.4  KVA||30066
21725|Tipo de salidas|NEMA 5-15R||30067
21726|Marca|APC||30068
21726|Número de parte|AP8958||30069
21726|Voltaje de salida|100 V, 200 V, 208 V, 230 V||30070
21726|Capacidad de carga|3.3 KVA||30072
21726|Tipo de salidas|IEC 60320 C13, IEC 60320 C19||30073
21733|Voltaje de salida|120 V||30076
21733|Capacidad de Carga|850 VA||30077
21753|Alimentación de entrada|2800 W||30081
21753|Capacidad de Carga|3 KVA||30085
19671|Aplicación|No-break||30088
21754|Número de parte|SYBTU1-PLP||30091
19728|Capacidad de Carga|1.5 KVA||30126
20006|Marca|APC||30155
20006|Número de parte|SMX120RMBP2U||30156
20006|Aplicación|Baterías||30157
19691|Salida principal de voltaje|120 V||30160
19706|Marca|APC||30166
19706|Número de parte|SRT5KTF||30167
19706|Salida principal de voltaje|120 V, 208 V||30168
19697|Voltaje de salida|120 V||30171
19697|Cantidad de salidas|24||30172
19697|Capacidad de carga|2.8 KVA||30173
19697|Tipo de salidas|NEMA 5-20R||30174
21601|Aplicación|PDU||30177
21601|Cantidad de salidas|12||30178
21600|Aplicación|PDU||30183
21600|Cantidad de salidas|12||30184
19683|Aplicación|PDU||30189
19683|Cantidad de salidas|24||30190
19683|Capacidad de carga|3.3 KVA||30191
19683|Tipo de salidas|IEC 60320 C13, IEC 60320 C19||30192
19682|Voltaje de salida|120 V||30195
19682|Cantidad de salidas|16||30196
19682|Capacidad de carga|2.8 KVA||30197
19682|Tipo de salidas|NEMA 5-20R||30198
19709|Voltaje de salida|120 V||30201
19709|Cantidad de salidas|24||30202
19709|Capacidad de carga|1.9 KVA||30203
19709|Tipo de salidas|NEMA 5-20R||30204
19700|Voltaje de salida|208 V||30207
19700|Cantidad de salidas|10||30208
19700|Capacidad de carga|4.9 KVA||30209
19700|Tipo de salidas|IEC 60320 C13||30210
21713|Número de parte|SRTRK4||30212
21713|Tipo de montaje|Bastidor||30213
21716|Marca|APC||30214
21716|Tipo de montaje|En cordón de luminaria||30216
21718|Marca|APC||30217
21718|Número de parte|ACCS1000||30218
21718|Tipo de montaje|En cordón de luminaria||30219
21719|Marca|APC||30220
21719|Número de parte|ACCU300||30221
21719|Tipo de compresor|Desplazamiento||30222
21720|Tipo de compresor|Desplazamiento||30223
21720|Número de parte|ACRD301P||30224
21720|Flujo de aire|1604.6 l/s||30225
21720|Marca|APC||30227
21720|Alimentación de entrada|850 W||30228
21721|Marca|APC||30229
21721|Número de parte|AP7516||30230
21728|Marca|APC||30231
21728|Número de parte|AP98894F||30232
21728|Tipo conexión de entrada|IEC 60320 C20||30233
21728|Enchufes de energía|1 IEC 60320 C19||30234
21738|Tipo de montaje|En cordón de luminaria||30237
21740|Marca|APC||30239
21740|Número de parte|NBWN0006||30240
21740|Tipo de producto|Licencia de software||30241
21741|Marca|APC||30242
21741|Tensión de entrada|208 V 3 fases||30244
21741|Número de parte|SBP40KFC1M1||30245
21755|Marca|APC||30246
21755|Número de parte|SYBTU2-PLP||30247
21755|Tipo de montaje|En cordón de luminaria||30248
21755|Normas|UL 1778||30249
21757|Marca|AXIS||30250
21757|Color|Blnaco||30254
21757|Número de parte|02585-001||30255
21758|Tipo de batería|Batería sellada de plomo||30256
21758|Voltaje de batería|48 V||30257
21758|Tipo de montaje|Carril||30258
21758|Número de parte|SURTA48XLBP||30259
19423|Marca|SYSTIMAX||30260
19423|Número de parte|MPS100E-003||30261
19423|Familia|Powersum||30262
19423|Aplicación|Conectores||30263
21708|Marca|LENOVO||30266
21708|Número de parte|7XB7A00027||30267
21708|Aplicación|Discos||30268
21758|Marca|APC||30269
21758|Aplicación|Baterías||30271
21756|Aplicación|No-break||30274
21756|Capacidad de Carga|10 KVA||30275
20397|Marca|SYSTIMAX||30276
20397|Número de parte|CPC3312-03F003||30277
20397|Familia|GigaSPEED XL||30278
20397|Aplicación|Cordones||30279
20397|Conexión|RJ45||30280
19495|Marca|SYSTIMAX||30283
19495|Número de parte|CPC3312-0ZF012||30284
19495|Aplicaciòn|Cordones||30285
19495|Categoría|Cat 6||30286
19899|Ptos 10/100/1000 Mbps RJ45|48||30287
19899|Slots 1/10 GbE SFP/SFP+|4||30288
19899|Presupuesto PoE|780 W||30289
19899|Capacidad de conmutación|176 Gbps||30290
19916|Aplicación|Switches||30293
19916|Ptos 10/100/1000 Mbps RJ45|24||30299
19916|Capacidad de conmutación|368 Gbps||30301
19916|Puertos QSFP+ de 10/40G|2||30302
19779|Presupuesto PoE|1624 W, 1900 W||30305
19779|Ptos 10/100/1000 Mbps RJ45|48||30306
19779|Capacidad de conmutación|416 Gbps||30308
19779|Puertos QSFP+ de 10/40G|2||30309
18558|Slots 100/1000 Mbps SFP |36||30314
18558|Slots 1/10 GbE SFP/SFP+|12||30315
18558|Capacidad de conmutación|912 Gbps||30316
18558|Puertos QSFP+ de 40/100G|2||30317
18535|Aplicación|Switches||30321
18535|Presupuesto PoE|1526 W, 1858W||30325
18534|Slots 1/10 GbE SFP/SFP+|24||30331
18261|Aplicación|Switches||30335
18098|Número de parte|ICX7550-48||30339
18098|Familia|ICX7550||30340
18098|Aplicación|Switches||30341
18272|Ptos 10/100/1000 Mbps RJ45|24||30348
18240|Aplicación|Switches||30353
18226|Número de parte|ICX7150-48ZP-E8X10GR2-A||30357
18226|Ptos 10/100/1000 Mbps RJ45|32||30360
18226|Slots 1/10 GbE SFP/SFP+|8||30361
18225|Número de parte|ICX7150-48PF-4X10GR-A||30363
18225|Aplicación|Switches||30365
18225|Ptos 10/100/1000 Mbps RJ45|48||30366
18225|Slots 1/10 GbE SFP/SFP+|4||30367
18224|Número de parte|ICX7150-48P-4X10GR-A||30369
18224|Familia|ICX7150||30370
18224|Aplicación|Switches||30371
18224|Slots 1/10 GbE SFP/SFP+|4||30373
18223|Número de parte|ICX7150-48-4X10GR-A||30375
18223|Familia|ICX7150||30376
18223|Aplicación|Switches||30377
18223|Slots 1/10 GbE SFP/SFP+|4||30379
18222|Número de parte|ICX7150-24P-4X10GR-A||30381
18222|Aplicación|Switches||30383
18222|Slots 1/10 GbE SFP/SFP+|4||30385
18145|Marca|RUCKUS||30386
18145|Número de parte|ICX7150-24F-4X10GR-A||30387
18145|Familia|ICX7150||30388
18145|Aplicación|Switches||30389
18145|Slots 1 GbE SFP|24||30391
18145|Slots 1/10 GbE SFP/SFP+|4||30392
18221|Número de parte|ICX7150-24-4X10GR-A||30394
18221|Familia|ICX7150||30395
18221|Slots 1/10 GbE SFP/SFP+|4||30398
18220|Número de parte|ICX7150-C10ZP-2X10GR-A||30400
18220|Ptos 0.1/1/2.5 Gbps RJ45|8||30403
18220|Slots 1/10 GbE SFP/SFP+|2||30404
18219|Número de parte|ICX7150-C12P-2X10GR-A||30406
18219|Slots 1/10 GbE SFP/SFP+|2||30410
18539|Número de parte|ICX7150-48ZP-E8X10GR-RMT3||30412
18539|Ptos 10/100/1000 Mbps RJ45|32||30415
18539|Slots 1/10 GbE SFP/SFP+|8||30416
18217|Aplicación|Switches||30420
18217|Ptos 10/100/1000 Mbps RJ45|48||30421
18217|Slots 1/10 GbE SFP/SFP+|4||30422
18216|Familia|ICX7150||30425
18216|Aplicación|Switches||30426
18216|Slots 1/10 GbE SFP/SFP+|4||30428
18215|Aplicación|Switches||30432
18215|Slots 1/10 GbE SFP/SFP+|4||30434
18214|Familia|ICX7150||30437
18214|Aplicación|Switches||30438
18214|Slots 1/10 GbE SFP/SFP+|4||30440
18213|Aplicación|Switches||30444
18213|Slots 1/10 GbE SFP/SFP+|4||30446
18212|Familia|ICX7150||30449
18212|Aplicación|Switches||30450
18212|Slots 1/10 GbE SFP/SFP+|4||30452
18211|Familia|ICX7150||30455
18211|Aplicación|Switches||30456
18211|Slots 1/10 GbE SFP/SFP+|2||30458
18210|Familia|ICX7150||30461
18210|Aplicación|Switches||30462
18210|Ptos 10/100/1000 Mbps RJ45|8||30463
18210|Slots 1 GbE SFP|2||30464
18210|Puertos PoE/PoE+|8||30465
18210|Capacidad de conmutación|20 Gbps||30466
18210|Capacidad de reenvío|14.88 Mpps||30467
18209|Número de parte|ICX7150-C08P-2X1G-RMT3||30469
18209|Aplicación|Switches||30471
18209|Ptos 10/100/1000 Mbps RJ45|8||30472
18209|Slots 1 GbE SFP|2||30473
18208|Familia|ICX7150||30476
18208|Aplicación|Switches||30477
18208|Ptos 10/100/1000 Mbps RJ45|32||30478
18208|Slots 1/10 GbE SFP/SFP+|8||30479
18207|Familia|ICX7150||30482
18207|Aplicación|Switches||30483
18207|Slots 1/10 GbE SFP/SFP+|4||30485
18206|Slots 1/10 GbE SFP/SFP+|4||30491
18204|Slots 1/10 GbE SFP/SFP+|4||30497
18204|Slots 100/1000 Mbps SFP|24||30502
18203|Número de parte|ICX7150-24-4X10GR||30505
18203|Familia|ICX7150||30506
18203|Slots 1/10 GbE SFP/SFP+|4||30509
18202|Número de parte|ICX7150-48-2X10G||30511
18202|Aplicación|Switches||30513
18202|Slots 1/10 GbE SFP/SFP+|2||30515
18202|Slots 1 GbE SFP|2||30516
18201|Slots 1/10 GbE SFP/SFP+|2||30522
18144|Slots 100/1000 Mbps SFP|24||30527
18144|Slots 1/10 GbE SFP/SFP+|2||30528
18144|Slots 1 GbE SFP|2||30529
18199|Aplicación|Switches||30533
18199|Ptos 0.1/1/2.5 Gbps RJ45|8||30534
18199|Slots 1/10 GbE SFP/SFP+|2||30535
18197|Ptos 10/100/1000 Mbps RJ45|8||30540
18197|Slots 1 GbE SFP|2||30541
18142|Aplicación|Switches||30545
18142|Slots 1/10 GbE SFP/SFP+|2||30547
18117|Número de parte|ICX7150-24F-4X1G||30549
18117|Familia|ICX7150||30550
18117|Aplicación|Switches||30551
18122|Marca|RUCKUS||30554
18122|Número de parte|ICX7150-48-4X1G||30555
18122|Familia|ICX7150||30556
18122|Aplicación|Switches||30557
18122|Slots 1 GbE SFP|4||30559
18114|Marca|RUCKUS||30560
18114|Número de parte|ICX7150-24P-4X1G||30561
18114|Slots 1 GbE SFP|4||30565
18113|Marca|RUCKUS||30566
18113|Número de parte|ICX7150-C12P-2X1G||30567
18113|Familia|ICX7150||30568
18113|Aplicación|Switches||30569
18113|Slots 1 GbE SFP|2||30571
18136|Aplicación|Switches||30575
18136|Ptos 10/100/1000 Mbps RJ45|8||30576
18136|Slots 1 GbE SFP|2||30577
18128|Marca|RUCKUS||30578
18128|Número de parte|ICX7150-48PF-4X10GR||30579
18128|Familia|ICX7150||30580
18128|Aplicación|Switches||30581
18128|Ptos 10/100/1000 Mbps RJ45|48||30582
18128|Slots 1/10 GbE SFP/SFP+|4||30583
18112|Marca|RUCKUS||30584
18112|Número de parte|ICX7150-24-2X10G||30585
18112|Familia|ICX7150||30586
18112|Aplicación|Switches||30587
18112|Ptos 10/100/1000 Mbps RJ45|24||30588
18112|Slots 1/10 GbE SFP/SFP+|2||30589
18115|Marca|RUCKUS||30590
18115|Número de parte|ICX7150-24-4X1G||30591
18115|Familia|ICX7150||30592
18115|Aplicación|Switches||30593
18115|Ptos 10/100/1000 Mbps RJ45|24||30594
18115|Slots 1 GbE SFP|4||30595
18189|Marca|RUCKUS||30596
18189|Número de parte|ICX7150-48P-2X10G||30597
18189|Familia|ICX7150||30598
18189|Ptos 10/100/1000 Mbps RJ45|48||30600
18189|Slots 1/10 GbE SFP/SFP+|2||30601
18158|Marca|RUCKUS||30602
18158|Número de parte|ICX7150-48PF-2X10G||30603
18158|Familia|ICX7150||30604
18158|Slots 1/10 GbE SFP/SFP+|2||30607
18188|Marca|RUCKUS||30608
18188|Número de parte|ICX7150-48PF-2X10||30609
18188|Familia|ICX7150||30610
18188|Ptos 10/100/1000 Mbps RJ45|48||30612
18188|Slots 1/10 GbE SFP/SFP+|2||30613
18124|Marca|RUCKUS||30614
18124|Aplicación|Switches||30617
18111|Marca|RUCKUS||30620
18111|Aplicación|Switches||30623
19779|Capacidad de reenvío|309 Mpps||30626
19916|Capacidad de reenvío|274 Mpps||30627
18558|Capacidad de reenvío|678 Mpps||30628
18094|Aplicación|Switches||30633
18094|Slots 1/10 GbE SFP/SFP+|24||30635
18092|Marca|RUCKUS||30642
18092|Aplicación|Switches||30645
18092|Slots 1/10 GbE SFP/SFP+|48||30647
18089|Aplicación|Switches||30651
18095|Puertos QSFP28 de 40/100G|32||30659
18249|Familia|ICX7850||30662
18249|Aplicación|Switches||30663
18249|Slots 40/100 Gbps SFP28|8||30665
18251|Número de parte|ICX7850-48FS-E2-RMT3||30673
18105|Número de parte|ICX7850-48F||30679
19898|Familia|ICX8200||30686
19898|Capacidad de conmutación|248 Gbps||30687
19898|Ptos 10/100/1000 Mbps RJ45|24||30688
19898|Slots 25 GbE SFP28|4||30689
19828|Familia|ICX8200||30692
19828|Capacidad de conmutación|248 Gbps||30693
19828|Ptos 10/100/1000 Mbps RJ45|24||30694
19828|Slots 25 GbE SFP28|4||30695
23294|Capacidad de reenvío|220 Mpps||30696
23294|Aplicación|Switches||30697
23294|Ptos 10/100/1000 Mbps RJ45|48||30698
23294|Capacidad de conmutación|296 Gbps||30701
23294|Slots 25 GbE SFP28|4||30703
19829|Capacidad de conmutación|296 Gbps||30707
19829|Ptos 10/100/1000 Mbps RJ45|48||30708
19829|Slots 25 GbE SFP28|4||30709
19830|Capacidad de conmutación|296 Gbps||30713
19830|Ptos 10/100/1000 Mbps RJ45|48||30714
19830|Slots 25 GbE SFP28|4||30715
23297|Capacidad de reenvío|220 Mpps||30716
23297|Aplicación|Switches||30717
23297|Ptos 10/100/1000 Mbps RJ45|48||30718
23297|Presupuesto PoE|740 W||30719
23297|Familia|ICX8200||30720
23297|Capacidad de conmutación|296 Gbps||30721
23297|Slots 25 GbE SFP28|4||30722
23298|Capacidad de reenvío|220 Mpps||30724
23298|Aplicación|Switches||30725
23298|Ptos 10/100/1000 Mbps RJ45|48||30726
23298|Familia|ICX8200||30728
23298|Capacidad de conmutación|296 Gbps||30729
23298|Slots 25 GbE SFP28|4||30730
23298|Presupuesto PoE|1440 W||30731
19900|Presupuesto PoE|124 W||30733
19900|Capacidad de conmutación|56 Gbps||30735
19900|Ptos 10/100/1000 Mbps RJ45|8||30736
19900|Slots 1/10 GbE SFP/SFP+|2||30737
19897|Marca|RUCKUS||30738
19897|Número de parte|ICX8200-24F||30739
19897|Familia|ICX8200||30740
19897|Capacidad de conmutación|248 Gbps||30741
19897|Slots 1/10/25 GbE SFP28|4||30742
19897|Slots 100/1000 Mbps SFP|24||30743
19828|Presupuesto PoE|370 W||30744
18091|Marca|RUCKUS||30746
18091|Número de parte|ICX7250-48P||30747
18091|Familia|ICX7250||30748
18091|Aplicación|Switches||30749
18091|Ptos 10/100/1000 Mbps RJ45|48||30750
18091|Slots 1 GbE SFP|8||30751
18132|Marca|RUCKUS||30752
18132|Número de parte|ICX7250-24P||30753
18132|Familia|ICX7250||30754
18132|Aplicación|Switches||30755
18132|Ptos 10/100/1000 Mbps RJ45|24||30756
18132|Slots 1 GbE SFP|8||30757
18182|Marca|RUCKUS||30758
18182|Número de parte|ICX7250-24||30759
18182|Familia|ICX7250||30760
18182|Aplicación|Switches||30761
18182|Ptos 10/100/1000 Mbps RJ45|24||30762
18182|Slots 1 GbE SFP|8||30763
18116|Marca|RUCKUS||30764
18116|Número de parte|ICX7250-24-2X10G||30765
18116|Familia|ICX7250||30766
18116|Aplicación|Switches||30767
18116|Ptos 10/100/1000 Mbps RJ45|24||30768
18116|Slots 1/10 GbE SFP/SFP+|2||30769
18241|Marca|RUCKUS||30770
18241|Número de parte|ICX7250-48-2x10G||30771
18241|Familia|ICX7250||30772
18241|Aplicación|Switches||30773
18241|Ptos 10/100/1000 Mbps RJ45|48||30774
18241|Slots 1 GbE SFP|6||30775
18242|Marca|RUCKUS||30776
18242|Número de parte|ICX7250-48P-2X10G||30777
18242|Familia|ICX7250||30778
18242|Aplicación|Switches||30779
18242|Ptos 10/100/1000 Mbps RJ45|48||30780
18242|Slots 1/10 GbE SFP/SFP+|2||30781
19905|Ptos 10/100/1000 Mbps RJ45|24||30786
19905|Slots 1/10 GbE SFP/SFP+|2||30787
18091|Presupuesto PoE|740 W||30788
18132|Presupuesto PoE|370 W||30789
18242|Presupuesto PoE|740 W||30790
19905|Presupuesto PoE|370 W||30791
18116|Slots 1 GbE SFP|6||30792
18241|Slots 1/10 GbE SFP/SFP+|2||30793
18242|Slots 1 GbE SFP|6||30794
19905|Slots 1 GbE SFP|6||30795
18093|Marca|RUCKUS||30796
18093|Familia|ICX7450||30798
18093|Aplicación|Switches||30799
18093|Slots 1/10 GbE SFP/SFP+|4||30801
19906|Familia|ICX7450||30804
19906|Aplicación|Switches||30805
19906|Ptos 10/100/1000 Mbps RJ45|24||30806
19906|Presupuesto PoE|1500 W||30808
21102|Marca|PANDUIT||30809
21102|Número de parte|CFPE1IWY||30810
21102|Aplicación|Placas de Interface||30811
21102|Cantidad de Salidas|1||30812
21102|Color|Blanco||30813
21103|Aplicación|Placas de Interface||30816
21103|Cantidad de Salidas|2||30817
21103|Color|Blanco||30818
20692|Familia|MDVO||30821
20692|Cantidad de Salidas|2||30823
20692|Color|Blanco||30824
1932|Marca|COMMSCOPE||30825
1932|Número de parte|M13C-003||30826
1932|Familia|Serie M||30827
1932|Aplicación|Placas de Interface||30828
1932|Cantidad de Salidas|3||30829
